"ZIPCODE","STATE","YEAR","Latitude","Longitude","A00100","A07260"
92225,"CA",2009,33.75,-114.51,217828,235
92227,"CA",2009,33.02,-115.45,417174,118
92230,"CA",2009,33.93,-116.77,26038,0
92231,"CA",2009,32.69,-115.51,583153,66
92233,"CA",2009,33.13,-115.52,48259,23
92234,"CA",2009,33.82,-116.45,736453,337
92236,"CA",2009,33.7,-116.17,403624,59
92240,"CA",2009,33.95,-116.52,383903,132
92241,"CA",2009,33.83,-116.29,78027,38
92242,"CA",2009,34.15,-114.33,14871,0
92243,"CA",2009,32.77,-115.6,705440,203
92249,"CA",2009,32.73,-115.47,89834,22
92250,"CA",2009,32.83,-115.19,141093,45
92251,"CA",2009,32.86,-115.65,341455,110
92252,"CA",2009,34.15,-116.27,127215,88
92253,"CA",2009,33.65,-116.27,1048051,561
92254,"CA",2009,33.55,-115.97,118833,6
92256,"CA",2009,34.1,-116.58,55232,27
92257,"CA",2009,33.3,-115.55,16676,0
92260,"CA",2009,33.7,-116.4,709210,609
92262,"CA",2009,33.85,-116.56,543304,349
92264,"CA",2009,33.72,-116.51,488148,354
92270,"CA",2009,33.78,-116.41,759503,563
92274,"CA",2009,33.48,-116.1,150520,24
92276,"CA",2009,33.8,-116.36,100339,52
92277,"CA",2009,34.24,-115.86,330580,188
92281,"CA",2009,33.05,-115.61,29152,0
92282,"CA",2009,33.94,-116.65,10179,0
92283,"CA",2009,32.87,-114.72,34151,0
92284,"CA",2009,34.15,-116.41,354762,237
92285,"CA",2009,34.33,-116.51,19520,16
92301,"CA",2009,34.66,-117.51,310919,68
92305,"CA",2009,34.18,-116.86,15516,0
92307,"CA",2009,34.57,-117.15,752637,620
92308,"CA",2009,34.42,-117.14,632583,395
92309,"CA",2009,35.31,-116.04,9144,0
92310,"CA",2009,35.26,-116.69,110109,14
92311,"CA",2009,34.97,-116.99,467015,579
92313,"CA",2009,34.03,-117.31,281776,215
92314,"CA",2009,34.26,-116.84,145449,108
92315,"CA",2009,34.23,-116.86,174342,95
92316,"CA",2009,34.06,-117.39,378936,139
92320,"CA",2009,33.99,-117.05,160970,106
92324,"CA",2009,34.01,-117.27,791542,330
92327,"CA",2009,34.86,-116.81,9620,0
92328,"CA",2009,36.6,-116.83,8438,0
92335,"CA",2009,34.08,-117.46,1033435,315
92336,"CA",2009,34.14,-117.45,1755507,740
92337,"CA",2009,34.05,-117.46,615495,274
92339,"CA",2009,34.08,-116.9,27038,15
92342,"CA",2009,34.74,-117.35,134085,104
92344,"CA",2009,34.39,-117.39,377902,191
92345,"CA",2009,34.36,-117.32,1015578,515
92346,"CA",2009,34.13,-117.15,1267600,761
92347,"CA",2009,34.95,-117.18,18398,13
92354,"CA",2009,34.05,-117.24,515822,233
92356,"CA",2009,34.52,-116.88,64135,48
92358,"CA",2009,34.25,-117.54,15010,0
92359,"CA",2009,34.08,-117.07,160912,63
92363,"CA",2009,34.78,-114.59,75977,36
92365,"CA",2009,34.9,-116.66,30359,59
92368,"CA",2009,34.65,-117.32,9289,0
92371,"CA",2009,34.42,-117.48,141426,107
92372,"CA",2009,34.47,-117.62,93020,70
92373,"CA",2009,34,-117.12,1175270,1127
92374,"CA",2009,34.06,-117.17,879494,780
92376,"CA",2009,34.1,-117.38,948489,429
92377,"CA",2009,34.16,-117.39,428663,286
92392,"CA",2009,34.49,-117.36,824992,364
92394,"CA",2009,34.57,-117.33,388215,127
92395,"CA",2009,34.5,-117.29,747200,291
92397,"CA",2009,34.36,-117.61,146995,89
92399,"CA",2009,34.04,-117.01,1177727,846
92401,"CA",2009,34.1,-117.29,23885,0
92404,"CA",2009,34.17,-117.24,712448,462
92405,"CA",2009,34.14,-117.3,329497,169
92407,"CA",2009,34.22,-117.37,813464,469
92408,"CA",2009,34.08,-117.27,153926,35
92410,"CA",2009,34.11,-117.3,384947,94
92411,"CA",2009,34.12,-117.32,223352,51
92501,"CA",2009,33.99,-117.38,321075,100
92503,"CA",2009,33.89,-117.44,1445164,617
92504,"CA",2009,33.9,-117.4,924917,605
92505,"CA",2009,33.93,-117.49,714908,253
92506,"CA",2009,33.92,-117.36,1424359,902
92507,"CA",2009,33.96,-117.31,719138,366
92508,"CA",2009,33.89,-117.32,856166,364
92509,"CA",2009,33.99,-117.44,1046439,522
92518,"CA",2009,33.89,-117.27,46217,0
92530,"CA",2009,33.68,-117.37,717977,257
92532,"CA",2009,33.71,-117.34,369401,97
92536,"CA",2009,33.5,-116.81,62227,40
92539,"CA",2009,33.53,-116.68,58527,23
92543,"CA",2009,33.66,-116.98,325902,169
92544,"CA",2009,33.64,-116.83,727943,490
92545,"CA",2009,33.73,-117.05,606816,215
92548,"CA",2009,33.75,-117.11,71862,45
92551,"CA",2009,33.87,-117.22,416414,117
92553,"CA",2009,33.92,-117.24,822768,270
92555,"CA",2009,33.9,-117.1,736456,288
92557,"CA",2009,33.97,-117.25,880799,433
92561,"CA",2009,33.63,-116.59,37447,32
92562,"CA",2009,33.54,-117.33,1580020,688
92563,"CA",2009,33.57,-117.14,1225597,390
92567,"CA",2009,33.82,-117.1,153645,74
92570,"CA",2009,33.78,-117.33,593513,332
92571,"CA",2009,33.83,-117.2,625748,97
92582,"CA",2009,33.81,-117.02,226905,53
92583,"CA",2009,33.79,-116.93,359408,147
92584,"CA",2009,33.65,-117.18,820037,287
92585,"CA",2009,33.74,-117.18,319545,256
92586,"CA",2009,33.7,-117.19,349152,230
92587,"CA",2009,33.69,-117.24,397447,302
92590,"CA",2009,33.48,-117.22,125486,88
92591,"CA",2009,33.53,-117.1,917401,371
92592,"CA",2009,33.53,-117.04,1977571,1002
92595,"CA",2009,33.62,-117.25,606635,359
92596,"CA",2009,33.63,-117.07,486041,141
92602,"CA",2009,33.74,-117.76,847958,109
92603,"CA",2009,33.62,-117.79,1470737,317
92604,"CA",2009,33.69,-117.78,886609,591
92606,"CA",2009,33.7,-117.82,696811,243
92610,"CA",2009,33.7,-117.67,442110,226
92612,"CA",2009,33.66,-117.83,886194,254
92614,"CA",2009,33.68,-117.85,1064680,388
92617,"CA",2009,33.64,-117.84,212354,39
92618,"CA",2009,33.67,-117.73,764789,120
92620,"CA",2009,33.7,-117.76,1526337,686
92624,"CA",2009,33.45,-117.66,285957,106
92625,"CA",2009,33.6,-117.86,1506167,245
92626,"CA",2009,33.67,-117.9,1505671,695
92627,"CA",2009,33.64,-117.91,1301455,491
92629,"CA",2009,33.47,-117.7,1273617,489
92630,"CA",2009,33.64,-117.67,1804955,1282
92637,"CA",2009,33.61,-117.72,413184,334
92646,"CA",2009,33.66,-117.97,1972051,1422
92647,"CA",2009,33.72,-118,1490768,887
92648,"CA",2009,33.67,-118,2142403,714
92649,"CA",2009,33.71,-118.04,1530614,668
92651,"CA",2009,33.55,-117.78,2509781,485
92653,"CA",2009,33.59,-117.7,1319032,796
92655,"CA",2009,33.75,-117.98,108854,35
92656,"CA",2009,33.57,-117.72,1813734,489
92657,"CA",2009,33.6,-117.82,2093630,88
92660,"CA",2009,33.62,-117.87,3012218,624
92661,"CA",2009,33.6,-117.9,255726,38
92662,"CA",2009,33.61,-117.89,170698,38
92663,"CA",2009,33.62,-117.93,1267614,220
92672,"CA",2009,33.42,-117.62,1230584,596
92673,"CA",2009,33.48,-117.61,1412180,475
92675,"CA",2009,33.52,-117.61,1361215,602
92676,"CA",2009,33.75,-117.63,79981,65
92677,"CA",2009,33.53,-117.7,2873682,1397
92679,"CA",2009,33.61,-117.6,2021232,909
92683,"CA",2009,33.75,-117.99,1682147,912
92688,"CA",2009,33.62,-117.61,1513986,662
92691,"CA",2009,33.6,-117.66,1519622,1145
92692,"CA",2009,33.6,-117.64,1903801,1185
92694,"CA",2009,33.55,-117.62,1028763,204
92701,"CA",2009,33.75,-117.85,543462,86
92703,"CA",2009,33.74,-117.89,694180,152
92704,"CA",2009,33.71,-117.9,1223030,349
92705,"CA",2009,33.76,-117.79,1808453,1242
92706,"CA",2009,33.76,-117.88,651891,261
92707,"CA",2009,33.71,-117.87,868454,213
92708,"CA",2009,33.71,-117.94,1700889,1155
92780,"CA",2009,33.74,-117.82,1201354,465
92782,"CA",2009,33.75,-117.77,1156351,316
92801,"CA",2009,33.84,-117.95,914561,275
92802,"CA",2009,33.81,-117.91,613547,222
92804,"CA",2009,33.81,-117.97,1288956,586
92805,"CA",2009,33.82,-117.91,995152,285
92806,"CA",2009,33.84,-117.87,751715,413
92807,"CA",2009,33.85,-117.79,1395118,925
92808,"CA",2009,33.86,-117.74,839919,387
92821,"CA",2009,33.92,-117.86,1098004,652
92823,"CA",2009,33.92,-117.8,130249,57
92831,"CA",2009,33.87,-117.89,827227,412
92832,"CA",2009,33.86,-117.92,411365,194
92833,"CA",2009,33.88,-117.96,1157616,583
92835,"CA",2009,33.9,-117.91,984429,624
92840,"CA",2009,33.78,-117.93,875044,497
92841,"CA",2009,33.78,-117.97,545448,333
92843,"CA",2009,33.76,-117.93,587409,232
92844,"CA",2009,33.76,-117.97,331241,145
92845,"CA",2009,33.78,-118.02,502349,438
92860,"CA",2009,33.93,-117.56,659255,490
92861,"CA",2009,33.81,-117.81,494429,261
92865,"CA",2009,33.83,-117.85,513874,305
92866,"CA",2009,33.78,-117.84,339358,135
92867,"CA",2009,33.8,-117.84,1400075,788
92868,"CA",2009,33.78,-117.86,440758,151
92869,"CA",2009,33.79,-117.78,1227492,798
92870,"CA",2009,33.88,-117.85,1377192,909
92879,"CA",2009,33.87,-117.53,881370,396
92880,"CA",2009,33.9,-117.61,1406349,553
92881,"CA",2009,33.83,-117.5,840770,519
92882,"CA",2009,33.83,-117.6,1424762,723
92883,"CA",2009,33.75,-117.48,820754,347
92886,"CA",2009,33.89,-117.78,2090126,1413
92887,"CA",2009,33.88,-117.72,1037690,693
93001,"CA",2009,34.33,-119.31,818271,292
93003,"CA",2009,34.28,-119.22,1442312,836
93004,"CA",2009,34.27,-119.16,768594,433
93010,"CA",2009,34.23,-119.07,1396612,827
93012,"CA",2009,34.2,-118.98,1459452,729
93013,"CA",2009,34.43,-119.52,459813,192
93015,"CA",2009,34.4,-118.83,289919,87
93021,"CA",2009,34.31,-118.87,1188470,581
93022,"CA",2009,34.4,-119.3,170661,99
93023,"CA",2009,34.51,-119.29,583084,337
93030,"CA",2009,34.19,-119.17,1028260,196
93033,"CA",2009,34.14,-119.1,1097528,221
93035,"CA",2009,34.19,-119.23,754564,288
93036,"CA",2009,34.25,-119.16,750921,202
93041,"CA",2009,34.11,-119.11,375518,94
93060,"CA",2009,34.4,-119.07,536851,159
93063,"CA",2009,34.3,-118.72,1636679,929
93065,"CA",2009,34.25,-118.78,2292408,1159
93066,"CA",2009,34.29,-119.03,165802,53
93101,"CA",2009,34.41,-119.7,720703,120
93103,"CA",2009,34.43,-119.68,508250,189
93105,"CA",2009,34.53,-119.8,999177,511
93108,"CA",2009,34.44,-119.61,1132484,414
93109,"CA",2009,34.4,-119.72,532612,229
93110,"CA",2009,34.43,-119.77,688668,403
93111,"CA",2009,34.45,-119.8,683977,359
93117,"CA",2009,34.5,-120.12,922679,459
93202,"CA",2009,36.31,-119.71,51222,16
93203,"CA",2009,35.08,-118.79,214983,87
93204,"CA",2009,35.89,-120.07,100696,28
93205,"CA",2009,35.52,-118.4,22110,23
93206,"CA",2009,35.43,-119.49,32329,0
93207,"CA",2009,35.87,-118.65,4282,0
93210,"CA",2009,36.19,-120.39,220499,105
93212,"CA",2009,36.07,-119.53,170642,89
93215,"CA",2009,35.78,-119.23,474697,102
93219,"CA",2009,35.86,-119.28,77724,0
93221,"CA",2009,36.28,-119.03,283872,179
93223,"CA",2009,36.3,-119.19,89394,15
93224,"CA",2009,35.21,-119.56,9250,0
93225,"CA",2009,34.8,-119.01,97240,51
93226,"CA",2009,35.72,-118.72,5238,0
93230,"CA",2009,36.27,-119.63,1082032,565
93235,"CA",2009,36.38,-119.22,42177,0
93238,"CA",2009,35.73,-118.39,33545,41
93239,"CA",2009,36.05,-119.99,15775,0
93240,"CA",2009,35.64,-118.46,84910,85
93241,"CA",2009,35.25,-118.91,135344,26
93242,"CA",2009,36.43,-119.69,52101,18
93243,"CA",2009,34.86,-118.87,25625,11
93244,"CA",2009,36.46,-118.98,12370,0
93245,"CA",2009,36.29,-119.82,656554,393
93247,"CA",2009,36.2,-119.08,176525,79
93249,"CA",2009,35.61,-119.9,31821,0
93250,"CA",2009,35.65,-119.19,115595,45
93252,"CA",2009,34.84,-119.27,21999,0
93254,"CA",2009,34.98,-119.8,12370,0
93255,"CA",2009,35.68,-118.07,8655,0
93256,"CA",2009,35.95,-119.31,49507,0
93257,"CA",2009,35.96,-118.92,893333,379
93263,"CA",2009,35.49,-119.3,241535,204
93265,"CA",2009,36.17,-118.7,101924,67
93266,"CA",2009,36.17,-119.81,20304,0
93267,"CA",2009,36.14,-119.09,68973,45
93268,"CA",2009,35.16,-119.43,248161,143
93270,"CA",2009,35.93,-119.03,75389,27
93271,"CA",2009,36.44,-118.86,60538,59
93272,"CA",2009,36.04,-119.34,43186,0
93274,"CA",2009,36.18,-119.36,1008252,430
93277,"CA",2009,36.29,-119.38,956292,489
93280,"CA",2009,35.64,-119.44,241142,127
93283,"CA",2009,35.59,-118.3,19765,21
93285,"CA",2009,35.7,-118.5,33199,19
93286,"CA",2009,36.46,-119.1,113093,97
93291,"CA",2009,36.4,-119.38,943246,345
93292,"CA",2009,36.37,-119.18,679053,457
93301,"CA",2009,35.38,-119.02,214500,130
93304,"CA",2009,35.33,-119.02,495811,229
93305,"CA",2009,35.39,-118.98,344813,187
93306,"CA",2009,35.43,-118.83,1119192,745
93307,"CA",2009,35.2,-118.86,725730,326
93308,"CA",2009,35.54,-118.91,946232,647
93309,"CA",2009,35.34,-119.07,1124514,665
93311,"CA",2009,35.18,-119.21,1303840,537
93312,"CA",2009,35.39,-119.12,1537057,1029
93313,"CA",2009,35.15,-119.06,756811,405
93314,"CA",2009,35.38,-119.2,791108,883
93401,"CA",2009,35.25,-120.62,814086,634
93402,"CA",2009,35.29,-120.81,339316,219
93405,"CA",2009,35.27,-120.69,417903,273
93420,"CA",2009,35.16,-120.43,815343,759
93422,"CA",2009,35.45,-120.71,724807,595
93426,"CA",2009,35.85,-120.8,25645,73
93427,"CA",2009,34.61,-120.22,157294,59
93428,"CA",2009,35.59,-121.01,178875,106
93430,"CA",2009,35.48,-120.92,110225,46
93432,"CA",2009,35.47,-120.48,41762,0
93433,"CA",2009,35.12,-120.61,242023,154
93434,"CA",2009,34.93,-120.59,83399,13
93436,"CA",2009,34.6,-120.39,959507,472
93437,"CA",2009,34.77,-120.53,49253,0
93442,"CA",2009,35.38,-120.78,236706,199
93444,"CA",2009,35.05,-120.48,502277,346
93445,"CA",2009,35.04,-120.62,89869,13
93446,"CA",2009,35.61,-120.76,930588,701
93449,"CA",2009,35.15,-120.66,270828,151
93450,"CA",2009,36.09,-120.82,21914,0
93451,"CA",2009,35.89,-120.6,71859,69
93452,"CA",2009,35.69,-121.2,8247,0
93453,"CA",2009,35.31,-120.27,66849,51
93454,"CA",2009,34.91,-120.23,593329,239
93455,"CA",2009,34.82,-120.41,1101451,516
93458,"CA",2009,34.95,-120.5,584888,98
93460,"CA",2009,34.64,-120.02,283174,187
93461,"CA",2009,35.63,-120.26,25180,0
93463,"CA",2009,34.61,-120.14,260046,141
93465,"CA",2009,35.54,-120.75,272771,317
93501,"CA",2009,35.07,-118.18,56110,31
93505,"CA",2009,35.15,-117.92,174832,107
93510,"CA",2009,34.49,-118.22,266226,159
93513,"CA",2009,37.13,-118.16,36574,38
93514,"CA",2009,37.5,-118.31,290206,342
93516,"CA",2009,35,-117.63,28879,24
93517,"CA",2009,38.27,-119.33,18467,0
93518,"CA",2009,35.4,-118.51,20507,0
93523,"CA",2009,34.96,-117.87,60699,23
93526,"CA",2009,36.83,-118.24,15602,0
93527,"CA",2009,35.88,-118.15,52462,80
93531,"CA",2009,35.23,-118.62,26978,0
93532,"CA",2009,34.69,-118.52,67357,53
93534,"CA",2009,34.72,-118.15,515564,139
93535,"CA",2009,34.69,-117.9,901558,377
93536,"CA",2009,34.72,-118.48,1496979,824
93543,"CA",2009,34.48,-117.98,178239,87
93544,"CA",2009,34.49,-117.77,21689,0
93545,"CA",2009,36.56,-118.05,39195,21
93546,"CA",2009,37.58,-118.84,206377,140
93550,"CA",2009,34.52,-118.08,887643,245
93551,"CA",2009,34.61,-118.27,1336690,747
93552,"CA",2009,34.57,-118.02,551098,158
93553,"CA",2009,34.48,-117.88,36364,37
93555,"CA",2009,35.55,-117.67,732881,816
93560,"CA",2009,34.87,-118.34,349467,158
93561,"CA",2009,35.12,-118.51,622143,511
93562,"CA",2009,35.73,-117.36,22074,0
93591,"CA",2009,34.61,-117.81,75403,34
93601,"CA",2009,37.39,-119.73,40231,24
93602,"CA",2009,37,-119.15,80500,77
93604,"CA",2009,37.38,-119.51,21107,0
93608,"CA",2009,36.49,-120.36,13385,0
93609,"CA",2009,36.52,-119.87,93780,22
93610,"CA",2009,37.07,-120.27,240812,63
93611,"CA",2009,36.83,-119.68,1191372,889
93612,"CA",2009,36.81,-119.71,501526,215
93614,"CA",2009,37.17,-119.71,256652,228
93615,"CA",2009,36.49,-119.28,49270,28
93616,"CA",2009,36.65,-119.59,27255,0
93618,"CA",2009,36.52,-119.39,317433,141
93619,"CA",2009,36.91,-119.58,1112203,1083
93620,"CA",2009,37.07,-120.63,123892,39
93621,"CA",2009,36.79,-119.13,8238,0
93622,"CA",2009,36.85,-120.54,130194,49
93625,"CA",2009,36.62,-119.67,129170,33
93626,"CA",2009,37.02,-119.69,113828,18
93628,"CA",2009,36.8,-118.89,4438,0
93630,"CA",2009,36.71,-120.15,260202,114
93631,"CA",2009,36.48,-119.5,364616,226
93635,"CA",2009,37.07,-120.84,603201,174
93636,"CA",2009,36.93,-119.83,303575,309
93637,"CA",2009,36.91,-120.19,581001,298
93638,"CA",2009,37.04,-120.03,489301,171
93640,"CA",2009,36.67,-120.45,111911,17
93641,"CA",2009,36.7,-119.04,7656,0
93643,"CA",2009,37.23,-119.49,63607,47
93644,"CA",2009,37.4,-119.61,192389,144
93645,"CA",2009,37.16,-119.62,9991,0
93646,"CA",2009,36.64,-119.29,80162,0
93647,"CA",2009,36.58,-119.19,94145,33
93648,"CA",2009,36.62,-119.51,134353,24
93650,"CA",2009,36.84,-119.8,50904,0
93651,"CA",2009,37,-119.5,49084,27
93652,"CA",2009,36.59,-119.9,9087,0
93653,"CA",2009,37.25,-119.96,20444,0
93654,"CA",2009,36.65,-119.4,436610,242
93656,"CA",2009,36.48,-119.94,88493,43
93657,"CA",2009,36.79,-119.44,546894,328
93660,"CA",2009,36.59,-120.19,41692,0
93662,"CA",2009,36.53,-119.64,411615,133
93664,"CA",2009,37.13,-119.22,25810,0
93667,"CA",2009,36.96,-119.3,49468,66
93668,"CA",2009,36.65,-120.28,18571,0
93669,"CA",2009,37.29,-119.55,5221,0
93675,"CA",2009,36.74,-119.19,62118,38
93701,"CA",2009,36.75,-119.79,62764,0
93702,"CA",2009,36.74,-119.75,327766,102
93703,"CA",2009,36.76,-119.76,284246,140
93704,"CA",2009,36.8,-119.8,587424,381
93705,"CA",2009,36.78,-119.82,400323,242
93706,"CA",2009,36.64,-119.91,349899,111
93710,"CA",2009,36.81,-119.75,455725,340
93711,"CA",2009,36.84,-119.82,1525510,1087
93720,"CA",2009,36.86,-119.76,1423594,906
93721,"CA",2009,36.73,-119.78,44723,0
93722,"CA",2009,36.8,-119.87,1272699,567
93723,"CA",2009,36.77,-119.95,185535,157
93725,"CA",2009,36.6,-119.75,267403,114
93726,"CA",2009,36.79,-119.76,461471,234
93727,"CA",2009,36.75,-119.67,1079837,885
93728,"CA",2009,36.76,-119.82,174335,77
93730,"CA",2009,36.9,-119.75,469797,431
93901,"CA",2009,36.64,-121.62,614797,224
93905,"CA",2009,36.67,-121.61,745077,122
93906,"CA",2009,36.72,-121.63,969662,240
93907,"CA",2009,36.76,-121.65,516895,259
93908,"CA",2009,36.65,-121.6,690130,488
93920,"CA",2009,36.08,-121.6,28466,0
93923,"CA",2009,36.46,-121.82,623202,364
93924,"CA",2009,36.39,-121.65,268231,244
93925,"CA",2009,36.57,-121.44,34206,0
93926,"CA",2009,36.54,-121.39,159659,53
93927,"CA",2009,36.26,-121.37,250910,61
93930,"CA",2009,36.2,-120.94,252986,81
93933,"CA",2009,36.67,-121.79,535983,170
93940,"CA",2009,36.6,-121.88,970994,482
93943,"CA",2009,36.6,-121.87,9814,0
93950,"CA",2009,36.61,-121.92,489340,240
93953,"CA",2009,36.58,-121.94,340527,102
93955,"CA",2009,36.62,-121.82,548181,155
93960,"CA",2009,36.39,-121.3,264341,118
94002,"CA",2009,37.5,-122.3,1392667,579
94005,"CA",2009,37.68,-122.41,253068,32
94010,"CA",2009,37.56,-122.37,4500488,1168
94014,"CA",2009,37.69,-122.45,1013294,225
94015,"CA",2009,37.67,-122.47,1595020,392
94019,"CA",2009,37.44,-122.41,708570,290
94020,"CA",2009,37.28,-122.24,70308,24
94021,"CA",2009,37.27,-122.28,6696,0
94022,"CA",2009,37.36,-122.14,2504666,1230
94024,"CA",2009,37.34,-122.11,2314933,1065
94025,"CA",2009,37.45,-122.17,3405007,811
94027,"CA",2009,37.45,-122.2,2370028,410
94028,"CA",2009,37.37,-122.21,1288052,538
94030,"CA",2009,37.59,-122.4,891147,417
94038,"CA",2009,37.51,-122.5,120797,62
94040,"CA",2009,37.38,-122.08,1480005,581
94041,"CA",2009,37.39,-122.08,683912,157
94043,"CA",2009,37.41,-122.05,1341520,279
94044,"CA",2009,37.61,-122.48,1420430,667
94060,"CA",2009,37.2,-122.3,47030,0
94061,"CA",2009,37.46,-122.24,1216262,595
94062,"CA",2009,37.4,-122.29,2810911,910
94063,"CA",2009,37.49,-122.21,540766,143
94065,"CA",2009,37.53,-122.24,776428,200
94066,"CA",2009,37.62,-122.43,1311935,416
94070,"CA",2009,37.49,-122.26,1920450,962
94074,"CA",2009,37.33,-122.34,11076,0
94080,"CA",2009,37.65,-122.42,1901817,434
94085,"CA",2009,37.38,-122.01,664282,126
94086,"CA",2009,37.36,-122.02,1724846,424
94087,"CA",2009,37.35,-122.03,2526085,1321
94089,"CA",2009,37.41,-122.02,648067,128
94102,"CA",2009,37.78,-122.42,619049,37
94103,"CA",2009,37.77,-122.41,842335,86
94104,"CA",2009,37.79,-122.4,319433,0
94105,"CA",2009,37.79,-122.39,826545,88
94107,"CA",2009,37.76,-122.39,1643861,279
94108,"CA",2009,37.79,-122.41,1464040,29
94109,"CA",2009,37.79,-122.42,2396701,202
94110,"CA",2009,37.74,-122.41,2336228,813
94111,"CA",2009,37.8,-122.4,1147895,85
94112,"CA",2009,37.72,-122.44,1735487,584
94114,"CA",2009,37.75,-122.43,2371027,824
94115,"CA",2009,37.78,-122.43,2288483,304
94116,"CA",2009,37.74,-122.48,1600178,560
94117,"CA",2009,37.77,-122.45,1953624,560
94118,"CA",2009,37.78,-122.46,2351711,452
94121,"CA",2009,37.77,-122.49,1683474,404
94122,"CA",2009,37.76,-122.48,1892514,686
94123,"CA",2009,37.8,-122.43,2425663,307
94124,"CA",2009,37.73,-122.38,565665,176
94127,"CA",2009,37.74,-122.46,1249253,565
94129,"CA",2009,37.79,-122.46,226340,0
94130,"CA",2009,37.82,-122.37,32799,0
94131,"CA",2009,37.74,-122.44,1630201,882
94132,"CA",2009,37.72,-122.48,760176,230
94133,"CA",2009,37.8,-122.41,1262707,135
94134,"CA",2009,37.72,-122.41,818088,245
94158,"CA",2009,37.77,-122.39,258215,0
94301,"CA",2009,37.44,-122.15,2239398,456
94303,"CA",2009,37.45,-122.1,1695421,555
94304,"CA",2009,37.37,-122.18,397823,0
94305,"CA",2009,37.41,-122.17,427412,79
94306,"CA",2009,37.41,-122.13,1737530,619
94401,"CA",2009,37.57,-122.32,940923,246
94402,"CA",2009,37.52,-122.35,1628524,640
94403,"CA",2009,37.54,-122.3,1887344,650
94404,"CA",2009,37.55,-122.26,1803161,518
94501,"CA",2009,37.77,-122.27,1885364,629
94502,"CA",2009,37.73,-122.24,684102,242
94503,"CA",2009,38.18,-122.25,496991,144
94505,"CA",2009,37.87,-121.6,459502,262
94506,"CA",2009,37.78,-121.88,1877733,907
94507,"CA",2009,37.85,-122.02,1621271,735
94508,"CA",2009,38.57,-122.44,95966,42
94509,"CA",2009,37.99,-121.81,1189914,579
94510,"CA",2009,38.11,-122.13,1027674,591
94513,"CA",2009,37.87,-121.68,1565828,631
94514,"CA",2009,37.85,-121.62,45063,16
94515,"CA",2009,38.62,-122.61,222023,130
94517,"CA",2009,37.88,-121.84,600003,426
94518,"CA",2009,37.95,-122.02,805832,539
94519,"CA",2009,37.99,-122,470930,355
94520,"CA",2009,38,-122.03,603924,191
94521,"CA",2009,37.96,-121.96,1318693,804
94523,"CA",2009,37.95,-122.07,1229486,703
94525,"CA",2009,38.05,-122.23,93858,66
94526,"CA",2009,37.81,-121.97,1897615,1080
94530,"CA",2009,37.91,-122.3,900251,529
